,Year,County,Industry.sector,Chemical,Clean.air.act.chemical,Classification,Metal,Metal.category,Carcinogen,PFAS,Fugitive.air.emissions,Stack.air.emissions,Surface.water.discharges,Class.1.well.injections,Class.2.well.injections,RCRA.landfill,non-RCRA.landfill,Land.treatment.application.farming,RCRA.surface.impoundment,non-RCRA.surface.impoundment,non.landfill.land.treatment.surface.impoundment.disposal,Onsite.total.release,POTW.transfers.for.release.disposal.,POTW.transfers.for.treatment,POTW.total.transfers,transfer.for.storage.only,transfer.for.solidification,transfer.of.wastewater.treatment,transfer.of.m40.metal,transfer.of.m61.metal,transfer.for.underground.injection,transfer.for.class1.injection,transfer.for.class2.injection,transfer.for.landfills.surface.impoundments,transfer.for RCRA.subtitle3.surface.impoundments,transfer.of.other.surface.impoundments,transfer.to.other.landfills,transfer.to.RCRA.subtitle3.landfills,transfer.for.land.treatment,transfer.for.land.disposal,transfer.for.other.offsite.management,transfer.to.waste.broker,unknown.transfer,offsite.release.total,transfer.of.solvents/organics,transfer.for.metals.recovery,transfer.for.other.recovery/reuse,transfer.for.acid.regeneration,transfer.to.waste.broker,off.site.recycled.total,transfer.for.energy.recover,transfer.to.waste.broker/energy.recovery,offsite.energy.recovery.total,non-metal.solidification/stabilization,transfer.for.incineration/thermal.treatment,transfer.for.incineration/insignificant.fuel.value,transfer.of.m61.non.metal,transfer.for.other.waste.treatment,transfer.to.waste.broker/waste.treatment,offsite.treated.total,total.quantity.of.unclassified,total.offsite.transfer.quantity,on.site.and.off.site.total.releases,some.other.total.releases,onsite.contained.releases,onsite.other.releases,offsite.contained.releases,offsite.other.releases,energy.recovery.onsite,energy.recovery.offsite,recycling.onsite.,recycling.offsite,treatment.onsite,treatment.offsite,production.waste,one.time.release,production.ratio.or.activity.index,production.ratio
9285,2018,ERIE,Petroleum Bulk Terminals,Polycyclic aromatic compounds,YES,PBT,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0.8316,0.0084,0.84,0,0,0,0,0,0,0,0,0,0,0,0,41.842,0,0,0,0,0,42.6736,0,0,6652,0,0,6652,0,0,0,0,0,0,0,0,0,0.0084,0,6694.682,42.6736,0,0,0,42.6148,0.0588,0,0,0,6652,0,0.0084,6694.682,NA,PRODUCTION,0.8
9286,2018,FULTON,Plastics and Rubber,Diisocyanates,YES,TRI,NO,0,NO,NO,707,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,707,0,0,0,0,0,0,0,0,707,NA,PRODUCTION,1.3
9287,2018,SCHENECTADY,Chemicals,Manganese  And Manganese Compounds,YES,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,500,0,0,0,0,0,0,0,500,NA,PRODUCTION,1.14
9288,2018,ERIE,Plastics and Rubber,Methyl methacrylate,YES,TRI,NO,0,NO,NO,0,168198.23,0,0,0,0,0,0,0,0,0,168198.23,4246.04,0,4246.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246.04,0,0,0,0,0,0,0,0,0,0,222428,0,0,0,0,222428,0,226674.04,172444.27,0,0,168198.23,0,4246.04,0,0,0,0,92043.6,222428,486915.87,NA,PRODUCTION,1.02
9289,2018,MONROE,Chemicals,Nitric acid,NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9290,2018,MONROE,Chemicals,Zinc compounds,NO,TRI,YES,1,NO,NO,0,334,0,0,0,0,0,0,0,0,0,334,134,0,134,0,620640,0,0,0,0,0,0,0,0,0,96544.94,0,0,0,0,0,0,717318.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717318.94,717652.94,0,0,334,87800.88,121696.56,0,0,105540,0,0,0,315371.44,507821.5,PRODUCTION,0.93
9291,2018,WAYNE,Petroleum Bulk Terminals,n-Hexane,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9292,2018,WESTCHESTER,Nonmetallic Mineral Product,Lead  And Lead Compounds,YES,PBT,YES,1,NO,NO,0,1.012,0.468,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,1.48,0,0,0,0,0,0,0,0,1.48,NA,PRODUCTION,0.98
9293,2018,CHAUTAUQUA,Food,Zinc compounds,NO,TRI,YES,1,NO,NO,5,5,0,0,0,0,0,0,0,0,0,10,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1305,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,1334,39,0,0,10,0,29,0,0,0,1305,0,0,1344,NA,PRODUCTION,1.05
9294,2018,CHENANGO,Food,Ammonia,NO,TRI,NO,0,NO,NO,5,5,1418,0,0,0,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,1428,0,0,0,0,0,0,0,0,1428,NA,PRODUCTION,1.04
9295,2018,ERIE,Machinery,Toluene,YES,TRI,NO,0,NO,NO,7003,0,0,0,0,0,0,0,0,0,0,7003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10917,0,10917,0,0,0,0,0,0,0,0,10917,7003,0,0,7003,0,0,0,10917,0,0,0,0,17920,NA,PRODUCTION,1.7
9296,2018,ONEIDA,Plastics and Rubber,"Toluene-2,4-diisocyanate",YES,TRI,NO,0,YES,NO,1.04,1.296,0,0,0,0,0,0,0,0,0,2.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.76,0,0,0,0,346.76,0,346.76,2.336,0,0,2.336,0,0,0,0,0,0,0,346.76,349.096,NA,PRODUCTION,0.95
9297,2018,ERIE,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,NA,ACTIVITY,0.88
9298,2018,NASSAU,Petroleum Bulk Terminals,"Benzo[g,h,i]perylene",YES,PBT,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ACTIVITY,1.06
9299,2018,WASHINGTON,Paper,Barium,NO,TRI,NO,3,NO,NO,0,0,84,0,0,0,2757,0,0,0,0,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197,0,0,0,0,0,0,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197,6038,0,2757,84,3197,0,0,0,0,0,0,0,6038,NA,ACTIVITY,0.98
9300,2018,SENECA,Chemicals,Methyl isobutyl ketone,YES,TRI,NO,0,YES,NO,5,3900,250,0,0,0,0,0,0,0,0,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4160,0,0,4155,5,0,0,0,0,0,7200,0,11360,NA,ACTIVITY,1.12
9301,2018,OSWEGO,Primary Metals,Copper,NO,TRI,YES,1,NO,NO,6.4,64,14.7,0,0,0,0,0,0,0,0,85.1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,63,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,511.1,0,0,85.1,344,82,0,0,0,0,0,0,511.1,NA,PRODUCTION,1.02
9302,2018,OSWEGO,Primary Metals,Chromium,YES,TRI,YES,1,NO,NO,9,92,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,0,0,0,4.3,0,0,4149.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.3,4250.3,0,0,101,4145,4.3,0,0,0,0,0,0,4250.3,NA,PRODUCTION,1.02
9303,2018,MONROE,Primary Metals,Toluene,YES,TRI,NO,0,NO,NO,697,16,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,713,0,0,0,0,0,0,15987,0,16700,NA,ACTIVITY,2.2
9304,2018,RENSSELAER,Fabricated Metals,Lead compounds,YES,PBT,YES,1,NO,NO,2.55,2.72,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.59,0,0,0,0,0,0,52.59,0,5.06,0,0,4.31,9.37,0,0,0,0,0,0,0,0,0,0,0,61.96,57.86,0,0,5.27,52.59,0,0,0,0,9.37,0,0,67.23,NA,PRODUCTION,0.97
9305,2018,CAYUGA,Machinery,Copper,NO,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,6.89,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,17.59,0,11488,0,0,0,11488,0,0,0,0,0,0,0,0,0,0,0,11505.59,17.59,0,0,0,15.6608,1.9292,0,0,0,11488,0,0,11505.59,NA,PRODUCTION,1.08
9306,2018,SARATOGA,Chemicals,Xylene (mixed isomers),YES,TRI,NO,0,NO,NO,750,1500,16,0,0,0,0,0,0,0,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,9800,10050,250,500,0,0,0,0,750,0,10800,2266,0,0,2266,0,0,0,10050,0,0,180000,750,193066,NA,PRODUCTION,1.05
9307,2018,ESSEX,Paper,Catechol,YES,TRI,NO,0,YES,NO,0,0,34,0,0,0,0.19,0,0,0,0,34.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.19,0,0.19,34,0,0,0,0,0,0,908,0,942.19,NA,PRODUCTION,0.97
9308,2018,DUTCHESS,Plastics and Rubber,Di(2-ethylhexyl) phthalate,YES,TRI,NO,0,YES,NO,0,2138,0,0,0,0,0,0,0,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,1008,0,1008,2138,0,0,2138,0,0,0,0,0,0,0,1008,3146,NA,PRODUCTION,1
9309,2018,QUEENS,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9310,2018,ERIE,Chemicals,Acetaldehyde,YES,TRI,NO,0,YES,NO,0,522,0,0,0,0,0,0,0,0,0,522,269.01,2719.99,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719.99,0,2989,791.01,0,0,522,0,269.01,0,0,0,0,34261,2719.99,37772,NA,PRODUCTION,1.01
9311,2018,QUEENS,Electric Utilities,Naphthalene,YES,TRI,NO,0,YES,NO,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,12,NA,PRODUCTION,2
9312,2018,WAYNE,Fabricated Metals,n-Butyl alcohol,NO,TRI,NO,0,NO,NO,306,1345,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,652,0,0,0,0,0,0,0,0,652,1651,0,0,1651,0,0,0,652,0,0,14254,0,16557,NA,PRODUCTION,0.83
9313,2018,ORANGE,Chemicals,Toluene,YES,TRI,NO,0,NO,NO,398,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,398,0,0,0,0,0,0,0,0,398,NA,PRODUCTION,1
9314,2018,KINGS,Printing,Diisocyanates,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,0,0,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,3871,0,0,0,0,3871,0,0,0,0,0,0,3871,NA,PRODUCTION,0.6
9315,2018,BROOME,Computers and Electronic Products,Certain glycol ethers,YES,TRI,NO,0,NO,NO,250,5538,41,0,0,0,0,0,0,0,0,5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5829,0,0,5829,0,0,0,0,0,0,28496,0,34325,NA,PRODUCTION,1.35
9316,2018,ONEIDA,Food,Copper compounds,NO,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9317,2018,GENESEE,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,7258.4,65325.6,72584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7258.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65325.6,0,72584,7258.4,0,0,0,0,7258.4,0,0,0,0,12809,65325.6,85393,NA,,NA
9318,2018,ORANGE,Petroleum Bulk Terminals,Benzene,YES,TRI,NO,0,YES,NO,222,539,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.36,0,0.36,761,0,0,761,0,0,0,0,0,0,997,0.36,1758.36,NA,PRODUCTION,1.04
9319,2018,WARREN,Nonmetallic Mineral Product,Lead  And Lead Compounds,YES,PBT,YES,1,NO,NO,0.86,1.4,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,2.26,0,0,0,0,0,0,0,0,2.26,NA,PRODUCTION,0.9
9320,2018,QUEENS,Chemicals,Zinc (fume or dust),NO,TRI,NO,4,NO,NO,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,NA,,NA
9321,2018,NASSAU,Plastics and Rubber,Lead,YES,PBT,YES,1,YES,NO,0,0.414,0,0,0,0,0,0,0,0,0,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0,0,0.414,0,0,0,0,3661.75,0,0,0,3662.164,NA,PRODUCTION,0.93
9322,2018,NASSAU,Fabricated Metals,Nickel,YES,TRI,YES,1,YES,NO,0,79.9,0,0,0,0,0,0,0,0,0,79.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,1997,0,101258,0,0,0,101258,0,0,0,0,0,0,0,0,0,0,0,103255,2076.9,0,0,79.9,0,1997,0,0,0,101258,0,0,103334.9,NA,PRODUCTION,1.04
9323,2018,CHAUTAUQUA,Primary Metals,Manganese,YES,TRI,YES,1,NO,NO,0,56,0,0,0,0,0,0,0,0,0,56,250,0,250,0,0,0,0,0,0,0,0,0,0,0,2637,0,0,0,0,0,0,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,2943,0,0,56,2887,0,0,0,0,0,0,0,2943,NA,PRODUCTION,1.1
9324,2018,SUFFOLK,Electric Utilities,Ammonia,NO,TRI,NO,0,NO,NO,5,5185,0,0,0,0,0,0,0,0,0,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5190,0,0,5190,0,0,0,0,0,0,0,0,5190,NA,PRODUCTION,1.3
9325,2018,ORANGE,Fabricated Metals,Certain glycol ethers,YES,TRI,NO,0,NO,NO,21171,20909,0,0,0,0,0,0,0,0,0,42080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,2670,0,0,0,0,0,0,0,0,2670,42080,0,0,42080,0,0,0,2670,0,0,150386,0,195136,NA,PRODUCTION,1.01
9326,2018,SUFFOLK,Fabricated Metals,Chromium,YES,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9259,0,0,0,9259,0,0,0,0,0,0,0,0,0,0,0,9259,0,0,0,0,0,0,0,0,0,9259,0,0,9259,NA,,NA
9327,2018,MADISON,Primary Metals,Nickel,YES,TRI,YES,1,YES,NO,25,1,0,0,0,0,0,0,0,0,97,123,4.302,0,4.302,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,1521.302,0,173,0,0,39530,39703,0,0,0,0,0,0,0,0,0,0,0,41224.302,1644.302,0,0,123,1517,4.3,0,0,0,39703,0,0,41347.3,NA,PRODUCTION,0.74
9328,2018,ORANGE,Chemicals,Ammonia,NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9329,2018,SUFFOLK,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,TRI,NO,0,NO,NO,76.74,121.82,0,0,0,0,0,0,0,0.006,0,198.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.95,0,0,737.95,0,0,0,0,27.36,0,0,0,0,27.36,0,765.31,198.566,0,0,198.566,0,0,0,0,777,737.95,130,27.36,1870.876,NA,PRODUCTION,1.06
9330,2018,ONEIDA,Primary Metals,Chromium,YES,TRI,YES,1,NO,NO,0,184.27,1.97,0,0,0,0,0,0,0,0,186.24,0.81,0,0.81,0,0,184.9,0,0,0,0,0,0,0,0,0,185.25,0,0,0,0,0,370.96,0,1614877,0,0,0,1614877,0,0,0,0,0,0,0,0,0,0,0,1615247.96,557.2,0,0,186.24,185.25,185.71,0,0,0,1614877,0,0,1615434.2,NA,PRODUCTION,1.1
9331,2018,ST LAWRENCE,Food,Nitric acid,NO,TRI,NO,0,NO,NO,5,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,NA,PRODUCTION,0.99
9332,2018,ONEIDA,Primary Metals,Chromium,YES,TRI,YES,1,NO,NO,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,17,0,0,0,0,38,0,73,0,4900,4,0,29300,34204,0,0,0,0,0,0,0,0,0,0,0,34277,76,0,0,3,17,56,0,0,0,34204,0,0,34280,NA,PRODUCTION,1.08
9333,2018,JEFFERSON,Transportation Equipment,Lead,YES,PBT,YES,1,YES,NO,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,365.5,0.3,0,0,365.8,0,0,0,0,0,0,0,0,0,0,0,366.6,0.9,0,0,0.1,0.504,0.296,0,0,0,365.8,0,0,366.7,NA,PRODUCTION,1
9334,2018,TIOGA,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,78342,0,0,0,0,0,0,0,0,78342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78342,0,0,78342,0,0,0,0,0,0,805645,0,883987,NA,PRODUCTION,1.15
9335,2018,NASSAU,Petroleum Bulk Terminals,Cyclohexane,NO,TRI,NO,0,NO,NO,1,131,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,0,0,0,0,0,0,0,0,132,NA,PRODUCTION,1.06
9336,2018,CAYUGA,Primary Metals,Copper compounds,NO,TRI,YES,1,NO,NO,7.87,21.2,14.2,0,0,0,0,0,0,0,0,43.27,1.73,0,1.73,0,0,0,0,0,0,0,0,0,0,0,1260.9,1.55,0,0,0,0,0,1264.18,0,69328,0,0,0,69328,0,0,0,0,0,0,0,0,0,0,0,70592.18,1307.45,0,0,43.27,1263.68,0.5,0,0,0,69328,0,0,70635.45,NA,PRODUCTION,1.02
9337,2018,NIAGARA,Electric Utilities,Ammonia,NO,TRI,NO,0,NO,NO,0,55,7747,0,0,0,63,0,0,0,0,7865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7865,0,63,7802,0,0,0,0,0,0,0,0,7865,NA,ACTIVITY,1
9338,2018,ORANGE,Fabricated Metals,n-Butyl alcohol,NO,TRI,NO,0,NO,NO,16000,19000,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,13,0,0,0,13,0,30,35000,0,0,35000,0,0,0,17,0,0,132000,13,167030,NA,PRODUCTION,0.83
9339,2018,NASSAU,Chemical Wholesalers,Thiourea,NO,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,PRODUCTION,3.4
9340,2018,ST LAWRENCE,Primary Metals,Chromium,YES,TRI,YES,1,NO,NO,75,69,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4903,98,0,27,5028,0,0,0,0,0,0,0,0,0,0,0,5028,144,0,0,144,0,0,0,0,0,5028,0,0,5172,NA,PRODUCTION,1.02
9341,2018,TOMPKINS,Electric Utilities,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,TRI,NO,0,NO,NO,0,11781,0,0,0,0,0,0,0,0,0,11781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11781,0,0,11781,0,0,0,0,0,0,8106,0,19887,NA,ACTIVITY,1
9342,2018,ERIE,Food,Chlorine,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9343,2018,SARATOGA,Fabricated Metals,Certain glycol ethers,YES,TRI,NO,0,NO,NO,40000,31000,0,0,0,0,0,0,0,0,0,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,280,0,308,0,0,0,0,308,0,588,71000,0,0,71000,0,0,0,280,0,0,253000,308,324588,NA,PRODUCTION,1.05
9344,2018,MONTGOMERY,Primary Metals,Xylene (mixed isomers),YES,TRI,NO,0,NO,NO,0,9538,0,0,0,0,0,0,0,0,0,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21660,8039,29699,0,10,0,0,0,0,10,0,29709,9538,0,0,9538,0,0,0,29699,254647,0,236079,10,529973,NA,PRODUCTION,1.06
9345,2018,LEWIS,Petroleum Bulk Terminals,Methyl tert-butyl ether,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
9346,2018,DELAWARE,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,387.06,0,0,0,387.06,25939.55,0,25939.55,0,0,0,0,0,0,0,0,0,0,0,0,0,5390.64,0,0,0,0,31330.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31330.19,31717.25,0,0,387.06,0,31330.19,0,0,0,0,0,0,31717.25,NA,PRODUCTION,1.07
9347,2018,ERIE,Primary Metals,Nickel  And Nickel Compounds,YES,TRI,YES,1,YES,NO,0,3,120,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,0,120,1,0,0,0,0,0,0,0,121,NA,PRODUCTION,0.98
9348,2018,ONONDAGA,Food,Nitric acid,NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68801,0,68801,NA,ACTIVITY,0.95
